id,title,artist,genre,image_url
696,Smoke Two Joints,Sublime,reggae,https://i.scdn.co/image/ab67616d00001e02d77299e3d29f44495cd7fbcb
697,The Impression That I Get,The Mighty Mighty Bosstones,reggae,https://i.scdn.co/image/ab67616d00001e0270f9552f4e3fa939cf26a78e
698,"Baby, I Love Your Way",Big Mountain,reggae,https://i.scdn.co/image/ab67616d00001e0219ffd46baee165d6b42b7810
699,Closer to the Sun,Slightly Stoopid,reggae,https://i.scdn.co/image/ab67616d00001e026d07ac77f37c4e83f2d19972
700,Pacific Coast Highway (with Trevor Hall) - Reggae Remix,The Hip Abduction,reggae,https://i.scdn.co/image/ab67616d00001e024e5bca0692a7fefa243c9166
701,Welcome To Jamrock,Damian Marley,reggae,https://i.scdn.co/image/ab67616d00001e02569c9bd53261cc7313fbc7bd
702,Natural Mystic,Bob Marley & The Wailers,reggae,https://i.scdn.co/image/ab67616d00001e02d7f3e4d143c198d3542a775d
703,Murder She Wrote,Chaka Demus & Pliers,reggae,https://i.scdn.co/image/ab67616d00001e026ede9997b1c47f6891a25671
704,Bowl For Two,The Expendables,reggae,https://i.scdn.co/image/ab67616d00001e022943f5555a1b5b0899dac879
705,Love Song,311,reggae,https://i.scdn.co/image/ab67616d00001e0262d0614b5dffca14a302b427
706,Buffalo Soldier,Bob Marley & The Wailers,reggae,https://i.scdn.co/image/ab67616d00001e027e0b5fe0454234229e52a491
707,Waiting For My Ruca,Sublime,reggae,https://i.scdn.co/image/ab67616d00001e02d77299e3d29f44495cd7fbcb
708,Waiting In Vain,Bob Marley & The Wailers,reggae,https://i.scdn.co/image/ab67616d00001e02d7f3e4d143c198d3542a775d
709,2am,Slightly Stoopid,reggae,https://i.scdn.co/image/ab67616d00001e02dc1886ac54cb45a8843404d7
710,Vacation,Dirty Heads,reggae,https://i.scdn.co/image/ab67616d00001e02f2a8c3002fa1a8fea2673a1c
711,Go Down Deh (feat. Sean Paul & Shaggy),Spice,reggae,https://i.scdn.co/image/ab67616d00001e026973778faf706beaab76609c
712,What a Feeling,Stick Figure,reggae,https://i.scdn.co/image/ab67616d00001e028b3badfaabf25097cc386832
713,I'm Still in Love with You (feat. Sasha),Sean Paul,reggae,https://i.scdn.co/image/ab67616d00001e02b85a43ff52cecb0ab0a49677
714,Summer Nights,Iration,reggae,https://i.scdn.co/image/ab67616d00001e02a6fa12933853bd89255acb9d
715,World on Fire (feat. Slightly Stoopid),Stick Figure,reggae,https://i.scdn.co/image/ab67616d00001e02069a434e32ddf15c11428771
716,Shine,Stick Figure,reggae,https://i.scdn.co/image/ab67616d00001e02069a434e32ddf15c11428771
717,Sound of the Sea,Stick Figure,reggae,https://i.scdn.co/image/ab67616d00001e0228292b2539f0ed722e58aa63
718,Jump in the Line,Harry Belafonte,reggae,https://i.scdn.co/image/ab67616d00001e02fcda75d554e8506cbc68f730
719,Sweat (A La La La La Long),Inner Circle,reggae,https://i.scdn.co/image/ab67616d00001e029d17f31f7b76ad8ec88a4417
720,Praise Jah In The Moonlight,YG Marley,reggae,https://i.scdn.co/image/ab67616d00001e02e64dfe3a0308d716878ce464
721,Sweet Rose,Lincoln Swanzy,blues,https://i.scdn.co/image/ab67616d00001e021766d802624aa1a965ef059f
722,Keep The Wolves Away,Uncle Lucius,blues,https://i.scdn.co/image/ab67616d00001e02e074af9f5663eda06c5341ac
723,Indigo (feat. Avery Anna),Sam Barber,blues,https://i.scdn.co/image/ab67616d00001e02294c76aa576e98529e4a3bb2
724,Plastic Cigarette,Zach Bryan,blues,https://i.scdn.co/image/ab67616d00001e026addb951ebfd51d72b42123f
725,I'm Still Fine,The Red Clay Strays,blues,https://i.scdn.co/image/ab67616d00001e02cb058dd5b85ac743f633fbbd
726,Wanna Be Loved,The Red Clay Strays,blues,https://i.scdn.co/image/ab67616d00001e02cb058dd5b85ac743f633fbbd
727,Save Me,Jelly Roll,blues,https://i.scdn.co/image/ab67616d00001e0268079dce3ee5ae37958f2fab
728,Rich Men North of Richmond,Oliver Anthony Music,blues,https://i.scdn.co/image/ab67616d00001e02f842f028c8716c62bbd7c57a
729,Man of the Year,Sam Barber,blues,https://i.scdn.co/image/ab67616d00001e026b870e7ead0ee8416f2a457b
730,Hurricane,The Band Of Heathens,blues,https://i.scdn.co/image/ab67616d00001e02c52add1e13e70e5b6ca8ab66
731,Arkansas Diamond,Waylon Wyatt,blues,https://i.scdn.co/image/ab67616d00001e024c84cac53ccab98aa34e652e
732,The More I Hope,Sam Barber,blues,https://i.scdn.co/image/ab67616d00001e023d49234ac727772bab9e68d0
733,Restless Mind (feat. Avery Anna),Sam Barber,blues,https://i.scdn.co/image/ab67616d00001e02294c76aa576e98529e4a3bb2
734,A Lot More Free,Max McNown,blues,https://i.scdn.co/image/ab67616d00001e02247ffb1f0954456059b8e0c9
735,Black Creek,Brent Cobb,blues,https://i.scdn.co/image/ab67616d00001e024908bb88d2a2800baa13d16a
736,Drowning,The Red Clay Strays,blues,https://i.scdn.co/image/ab67616d00001e02cb058dd5b85ac743f633fbbd
737,P.O.S.,Noah Brigden,blues,https://i.scdn.co/image/ab67616d00001e02685fb3f44558a672a744ac77
738,Dancing in the Sky,Sam Barber,blues,https://i.scdn.co/image/ab67616d00001e0256c68ba342715b4a34435487
739,Jailbreak,Waylon Wyatt,blues,https://i.scdn.co/image/ab67616d00001e02a0626815281792f1ee459c48
740,River Washed Hair,Zach Bryan,blues,https://i.scdn.co/image/ab67616d00001e026408595a62639bbe6d040675
741,Let You Down,Ole 60,blues,https://i.scdn.co/image/ab67616d00001e020a7fa41dbcbab9c4674883bb
742,Cold,Chris Stapleton,blues,https://i.scdn.co/image/ab67616d00001e029408342067e2ff50d69a3c98
743,Stone's Throw,The Red Clay Strays,blues,https://i.scdn.co/image/ab67616d00001e0203fd430cb92bf7c49183ab6f
744,Quitter,Cameron Whitcomb,blues,https://i.scdn.co/image/ab67616d00001e0272eb0e312f95b00c528a91c3
745,Beautiful Lies (feat. Ella Langley),Tanner Usrey,blues,https://i.scdn.co/image/ab67616d00001e028501c7c95e0d71c647bba5ec
746,I Was Wrong,Chris Stapleton,blues,https://i.scdn.co/image/ab67616d00001e026b3e3357c9192722c1236b49
747,Say the Word,Ole 60,blues,https://i.scdn.co/image/ab67616d00001e020a7fa41dbcbab9c4674883bb
748,Everlasting Lover,49 Winchester,blues,https://i.scdn.co/image/ab67616d00001e0285c7cfedf5d14dda7ef23257
749,O.D.,Waylon Wyatt,blues,https://i.scdn.co/image/ab67616d00001e024c84cac53ccab98aa34e652e
750,Everything Under The Sun,Waylon Wyatt,blues,https://i.scdn.co/image/ab67616d00001e024c84cac53ccab98aa34e652e
751,You Here Tonight,Josh Meloy,blues,https://i.scdn.co/image/ab67616d00001e02c23c3076437a7eccbf81ce6f
752,Hanging on Hope,Buffalo Traffic Jam,blues,https://i.scdn.co/image/ab67616d00001e02cac1d630001280984d461f00
753,High Road,Zach Bryan,blues,https://i.scdn.co/image/ab67616d00001e02dd6017758f62d30fa47db334
754,Maggie's Song,Chris Stapleton,blues,https://i.scdn.co/image/ab67616d00001e029408342067e2ff50d69a3c98
755,The Way Back,Zach Bryan,blues,https://i.scdn.co/image/ab67616d00001e022bcbc6c38c3e8a35b32223c2
756,Sweet Symphony (feat. Chris Stapleton),Joy Oladokun,blues,https://i.scdn.co/image/ab67616d00001e0251ae6d228814681ba1e83c23
757,The Hard Way,Cameron Whitcomb,blues,https://i.scdn.co/image/ab67616d00001e0272eb0e312f95b00c528a91c3
758,Scornful Woman,Oliver Anthony Music,blues,https://i.scdn.co/image/ab67616d00001e02f5ee979efe6166b3b1dfdd5c
759,Your Whereabouts,Waylon Wyatt,blues,https://i.scdn.co/image/ab67616d00001e024c84cac53ccab98aa34e652e
760,Whitehouse Road (OurVinyl Sessions),Tyler Childers,blues,https://i.scdn.co/image/ab67616d00001e02ab7a2287bd2c3b20b27e4342
761,All Because Of You,Commissioned,gospel,https://i.scdn.co/image/ab67616d00001e02742eac9e3820523c57ba0de1
762,Var det livet,Cilla Hector,gospel,https://i.scdn.co/image/ab67616d00001e021ce2adb1e75be2a433f760bc
763,Corona,Pastor T,gospel,https://i.scdn.co/image/ab67616d00001e023c1b59501a6b9d0d20a1373e
764,Estou Caminhando - Play Back,Denise,gospel,https://i.scdn.co/image/ab67616d00001e02b65d22c5042253d41a3898d4
765,I Wanna Be the Only One,Bebe Winans,gospel,https://i.scdn.co/image/ab67616d00001e02cedb0218adfe3f982cf69b7d
766,When You Ask A Girl To Leave Her Happy Home,Da Costa Woltz's Southern Broadcasters,gospel,https://i.scdn.co/image/ab67616d00001e02756e33b7a43b93c3e47003f7
767,Louis le cancre,Eden,gospel,https://i.scdn.co/image/ab67616d00001e02f3c676da1de5f83b5cbbfd95
768,You Can Tell The World About This,Gerry Thompson,gospel,https://i.scdn.co/image/ab67616d00001e0251d9710dd24d88dcf1beaddc
769,Intore,Uyisenga Collective,gospel,https://i.scdn.co/image/ab67616d00001e022a38b254a947971d20e1235f
770,Bad Romance,La Denise,gospel,https://i.scdn.co/image/ab67616d00001e02178d1020a8345ea980b50711
771,Musikkprogrammer for PC/Mac – 3,Martin Alfsen,gospel,https://i.scdn.co/image/ab67616d00001e02cd189586e5fe1661e93b8490
772,Even Now - 2001,Signature Sound,gospel,https://i.scdn.co/image/ab67616d00001e0243540712946f206fe5dd55be
773,Louvai a Deus - Play Back,Denise,gospel,https://i.scdn.co/image/ab67616d00001e02ac381eb73e2a3ecb8b018bd8
774,Hennes Sang,Hans-Inge Fagervik,gospel,https://i.scdn.co/image/ab67616d00001e02205f2f4c35a726ba5972c176
775,Alt Var Mykje Enklare Før,Bjarte Leithaug,gospel,https://i.scdn.co/image/ab67616d00001e026043a22afb33e7ea491bfcc6
776,Nairobi Bomb Blast,Njoroge Ngari,gospel,https://i.scdn.co/image/ab67616d00001e024d1cfd07e526beecad7d1522
777,Care for You,Bjørn Aslaksen,gospel,https://i.scdn.co/image/ab67616d00001e02c3ce2fb40b5e43ba41b54fbd
778,Vår i Europa,Ivar Skippervold,gospel,https://i.scdn.co/image/ab67616d00001e022e9427d68cefe423d02dc734
779,Tålmodig,Jan Groth,gospel,https://i.scdn.co/image/ab67616d00001e027ec75a610e7571d3cf0f14c6
780,Abertura,Gisele Nascimento,gospel,https://i.scdn.co/image/ab67616d00001e0218773ca6b538b89f424ae817
781,Stuur Groete aan Mannetjies Roux,Trevor Nasser,gospel,https://i.scdn.co/image/ab67616d00001e025432869ea811897346d10756
782,Gud gör mig till ett litet ljus,Torkel Selin,gospel,https://i.scdn.co/image/ab67616d00001e02cc88ac6ef33600fffb5d5818
783,Antioch,Allison's Sacred Harp Singers,gospel,https://i.scdn.co/image/ab67616d00001e0290b14e72bde927a7a7c7779c
784,Texte: L'humilité,Jeunesse en Mission,gospel,https://i.scdn.co/image/ab67616d00001e02e3af2b1b67d3ac19452c8bae
785,Urabikwiye,Uyisenga Collective,gospel,https://i.scdn.co/image/ab67616d00001e02e0b503092a67b1988a760c5c
786,Zar Ne Vidiš,Denise,gospel,https://i.scdn.co/image/ab67616d00001e02868ce071c717ff8ca974cd6f
787,With Love With Care With You,Otis G Johnson,gospel,https://i.scdn.co/image/ab67616d00001e02524eba1541fc8ed6c83d9e44
788,PSA,Danico,gospel,https://i.scdn.co/image/ab67616d00001e023e98286b883598413a1b0f93
789,Forgive Me,Hans-Inge Fagervik,gospel,https://i.scdn.co/image/ab67616d00001e020d0c60d1f15552387be98e34
790,"Roberval, o Sapo - Play Back",Maurão,gospel,https://i.scdn.co/image/ab67616d00001e028a3b6f9ab5b60b9e505c7884
791,I Wanna Be the Only One,Bebe Winans,gospel,https://i.scdn.co/image/ab67616d00001e024363feb34188df4d642071e7
792,Gomorron Gud,Torkel Selin,gospel,https://i.scdn.co/image/ab67616d00001e02cc88ac6ef33600fffb5d5818
793,Change the Bombs for Bread,Mia Marianne & Per Filip,gospel,https://i.scdn.co/image/ab67616d00001e02534f73c54551baa3a41fa3f1
794,Det E'kje Bagateller,Bjarte Leithaug,gospel,https://i.scdn.co/image/ab67616d00001e026043a22afb33e7ea491bfcc6
795,Eu Vou Falar - Play Back,Denise,gospel,https://i.scdn.co/image/ab67616d00001e02856c9093089544a42405dd5f
796,O glede stor som Herren gir,Mons Leidvin Takle,gospel,https://i.scdn.co/image/ab67616d00001e0209cbc644b6ddeb5eda03b0c9
797,Não Importa o Que Passou - Play Back,Denise,gospel,https://i.scdn.co/image/ab67616d00001e02ac381eb73e2a3ecb8b018bd8
798,Aftonklockor,Mia Marianne & Per Filip,gospel,https://i.scdn.co/image/ab67616d00001e0222cf05c9c93802af8abe6c3a
799,Vinkruset,Gunstein Draugedalen,gospel,https://i.scdn.co/image/ab67616d00001e029b39dd0e30e2d1cb537b22d8
800,Maica Ni Rugendo,Njoroge Ngari,gospel,https://i.scdn.co/image/ab67616d00001e024d1cfd07e526beecad7d1522
801,Rebenım,Hozan Şervan,k-pop,https://i.scdn.co/image/ab67616d00001e02609f4bfe93ee9fc008efeaee
802,Na Mynsien,Gracyl Ropmay,k-pop,https://i.scdn.co/image/ab67616d00001e025f58dd965c1a51e5ee1cb075
803,Sahibo - Instrumental,Owais Bhatt,k-pop,https://i.scdn.co/image/ab67616d00001e0206f1b625a3ea459a6d68dba6
804,Dalmacijo lipa,Tomislav Bralic,k-pop,https://i.scdn.co/image/ab67616d00001e02f74990b38e586cd0e254d517
805,Kuro Nîna,Deniz Deman,k-pop,https://i.scdn.co/image/ab67616d00001e02f1ad78625669f0ca29bc9992
806,The Horizon Is Silent,Lee Mi Ja,k-pop,https://i.scdn.co/image/ab67616d00001e02d07bd78b971b357cc60bca74
807,My Dear Love,Lee Mi Ja,k-pop,https://i.scdn.co/image/ab67616d00001e0289f84dc4533f1e4707ed2d93
808,До встречи,Valeriya,k-pop,https://i.scdn.co/image/ab67616d00001e028174aead65bd81366fc8da78
809,"Bože, Čuvaj Hrvatsku",Đani Maršan,k-pop,https://i.scdn.co/image/ab67616d00001e02e9a5a18ad3bf037c2e64626e
810,Kraj Tvoje Duše Moje,Tedi Spalato,k-pop,https://i.scdn.co/image/ab67616d00001e0210d2098236a891184b855bc7
811,Woman's Life,Lee Mi Ja,k-pop,https://i.scdn.co/image/ab67616d00001e02e832a84074ac338693cadffd
812,Jabo Aami Sosur Ghor,Bibhash,k-pop,https://i.scdn.co/image/ab67616d00001e02270ddca786dcf61ea936590d
813,Šalturice Mala,Klapa Cambi,k-pop,https://i.scdn.co/image/ab67616d00001e0261b1a542f28a9a11ced76c2e
814,Gimpo Is a Port (From TBC Drama Series),Lee Mi Ja,k-pop,https://i.scdn.co/image/ab67616d00001e02b7d1e0d75bc4a6b746fbfe27
815,Plači Kad Nikoga Nema,Đani Maršan,k-pop,https://i.scdn.co/image/ab67616d00001e0248e5144395c7886044f001eb
816,Судьба,Король Лир,k-pop,https://i.scdn.co/image/ab67616d00001e02d9545be5a04d11a70fbfca4c
817,Na kraju sna - Live,Klapa Iskon,k-pop,https://i.scdn.co/image/ab67616d00001e02401e1d71ab8b3f75a54ba04d
818,Take You High,Dj Wanshan,k-pop,https://i.scdn.co/image/ab67616d00001e02f7ce30b3881c79a2001bb836
819,Suga Re Suga 2.0,Milan Das,k-pop,https://i.scdn.co/image/ab67616d00001e02f6d0e923218b8ed220e6556f
820,We Need to Be the Change,Summersalt,k-pop,https://i.scdn.co/image/ab67616d00001e02ba6e52f2c0ceff548f4f27c1
821,Tears Shed In Mokpo,Lee Mi Ja,k-pop,https://i.scdn.co/image/ab67616d00001e02aeca843723b5f175244b4b88
822,Molitva za ravnicu,Klapa Sveti Juraj HRM,k-pop,https://i.scdn.co/image/ab67616d00001e02a56ccd742a4c869349922287
823,I'm Not Ready (Sped Up),Eh Plo,k-pop,https://i.scdn.co/image/ab67616d00001e021c964d83d10906f5e3acfaf2
824,Human Touch,Boombastic,k-pop,https://i.scdn.co/image/ab67616d00001e023a5eaaab23dccaf5501ead18
825,Addio Bella,Jasna Zlokic,k-pop,https://i.scdn.co/image/ab67616d00001e02475b86c751008a0c4089edac
826,Dashuria Nuk Mësohet Në Libra,Ermal Fejzullahu,k-pop,https://i.scdn.co/image/ab67616d00001e027d46fc5f2d58367109346fc9
827,FARQIN AZAD bukame çi hêjaye,Farqin Azad,k-pop,https://i.scdn.co/image/ab67616d00001e02a90c0997087a2da26c9e080f
828,Nuk Mund Të Të Fal,Ermal Fejzullahu,k-pop,https://i.scdn.co/image/ab67616d00001e0256796802bfd45bef45dd4642
829,"Brodarice, Triba Navigat",Klapa Maslina,k-pop,https://i.scdn.co/image/ab67616d00001e02f44f4b8322dc75b6a64e020f
830,Yeh Mujhe Kya Hua,Lalitya Munshaw,k-pop,https://i.scdn.co/image/ab67616d00001e02bbd1ffd7cf9f231547342985
831,On A Glorious Night,Lee Mi Ja,k-pop,https://i.scdn.co/image/ab67616d00001e02c741ce500e04aaf1b24e72d0
832,To the Country of Happiness,Wi Il Cheong,k-pop,https://i.scdn.co/image/ab67616d00001e028510643c2d056baf56044228
833,Заземление,Abyken,k-pop,https://i.scdn.co/image/ab67616d00001e02c2c9ba7e95b238154430968d
834,Tribe Folk 2.0,Usha Negi,k-pop,https://i.scdn.co/image/ab67616d00001e02e3c900a44b861e77337e8b78
835,More i ona,Klapa Kampanel,k-pop,https://i.scdn.co/image/ab67616d00001e020c1f019305b4501279a6a2c8
836,INTRO,Abyken,k-pop,https://i.scdn.co/image/ab67616d00001e02c2c9ba7e95b238154430968d
837,To Xerosteriano Nero,Nikos Xilouris,k-pop,https://i.scdn.co/image/ab67616d00001e0294d0695c7a01af31c8a27214
838,We Didn't Know,Boombastic,k-pop,https://i.scdn.co/image/ab67616d00001e029e7885f3c85b880fee6db748
839,Mama (Mesam),Jasna Zlokic,k-pop,https://i.scdn.co/image/ab67616d00001e0203b3f1d78f5d403a17e04cb2
840,Дома,Aidar BMM,k-pop,https://i.scdn.co/image/ab67616d00001e022233346a842e84da090fcfbb
841,When the Day Comes,Nico & Vinz,afrobeats,https://i.scdn.co/image/ab67616d00001e021528d0868124bbef110b9317
842,Am I Wrong,Nico & Vinz,afrobeats,https://i.scdn.co/image/ab67616d00001e0225c439e7eb6a1e1d8f7a3bd7
843,Am I Wrong,Nico & Vinz,afrobeats,https://i.scdn.co/image/ab67616d00001e0290bf122c9092c19436dad19c
844,Am I Wrong,Nico & Vinz,afrobeats,https://i.scdn.co/image/ab67616d00001e0250397326b3486aba95e09bcd
845,Am I Wrong,Nico & Vinz,afrobeats,https://i.scdn.co/image/ab67616d00001e02cd3ffb6857ebd228e36dade7
846,Cheeii,Dremo,afrobeats,https://i.scdn.co/image/ab67616d00001e02c835a0e8a208dda544c1941b
847,Jahova,Daddy Showkey,afrobeats,
848,If To Say Ft Ikechukwu,Sound Sultan,afrobeats,https://i.scdn.co/image/ab67616d00001e029d2f9ea423ab6de043a78f65
849,Halelluya,Lord Of Ajasa,afrobeats,https://i.scdn.co/image/ab67616d00001e02b37b51142024c4714daa92e8
850,Hustle,Durella,afrobeats,https://i.scdn.co/image/ab67616d00001e025f6016e52ee309576a09f579
851,Am I Wrong,Nico & Vinz,afrobeats,https://i.scdn.co/image/ab67616d00001e02208e3bc20cd14e06e422c2bd
852,Am I Wrong,Nico & Vinz,afrobeats,https://i.scdn.co/image/ab67616d00001e02613934eac020239d662532e4
853,Am I Wrong,Nico & Vinz,afrobeats,https://i.scdn.co/image/ab67616d00001e02612a5b30c13103585fefeed2
854,Am I Wrong,Nico & Vinz,afrobeats,https://i.scdn.co/image/ab67616d00001e027803ff55113d902232210ccb
855,Am I Wrong,Nico & Vinz,afrobeats,https://i.scdn.co/image/ab67616d00001e02da50e42206e84ff514f535b9
856,Am I Wrong,Nico & Vinz,afrobeats,https://i.scdn.co/image/ab67616d00001e0291502eb7d7277c3a1c043358
857,You Are,Djinee,afrobeats,https://i.scdn.co/image/ab67616d00001e022315b2d5c87a7f7091747340
858,Binu Men,Eedris Abdulkareem,afrobeats,https://i.scdn.co/image/ab67616d00001e0225f2dda42d9cdd899af3c791
859,Welcome,Daddy Showkey,afrobeats,
860,"Omoge (feat. Pype, Ghetto P & Iceberg Slim)",Sauce Kid,afrobeats,https://i.scdn.co/image/ab67616d00001e028dca37b6b28f00825d2fa20f
861,Am I Wrong,Nico & Vinz,afrobeats,https://i.scdn.co/image/ab67616d00001e02a1b8f5114ff25acf7247bc2c
862,Am I Wrong,Nico & Vinz,afrobeats,https://i.scdn.co/image/ab67616d00001e02e67597ad070fc9d0366fea32
863,Body Dey Do Me,African China,afrobeats,https://i.scdn.co/image/ab67616d00001e0222e8dde2eee9e77c7415b727
864,Say No,Eedris Abdulkareem,afrobeats,https://i.scdn.co/image/ab67616d00001e02a3280ef9048ccc5b3be097e8
865,Mr Lecturer - Kennis Music's Los Angeles Remix,Eedris Abdulkareem,afrobeats,https://i.scdn.co/image/ab67616d00001e020bccbfb53cee68941da0ddf7
866,Love Mata,African China,afrobeats,https://i.scdn.co/image/ab67616d00001e02574c52b74149cd05b61b9de9
867,Omo Ja Jo Sere,Lord Of Ajasa,afrobeats,https://i.scdn.co/image/ab67616d00001e02cda911ba9a6aaafeab7e776c
868,Africa,African China,afrobeats,https://i.scdn.co/image/ab67616d00001e02725e3a4dc3c7f64adf1ebdae
869,Endondemadt,Sauce Kid,afrobeats,https://i.scdn.co/image/ab67616d00001e028dca37b6b28f00825d2fa20f
870,Halelluya,Lord Of Ajasa,afrobeats,https://i.scdn.co/image/ab67616d00001e0270c360940d3961120707697a
871,Am I Wrong,Nico & Vinz,afrobeats,https://i.scdn.co/image/ab67616d00001e02c60b9e5ba61592d78eac6a88
872,Am I Wrong,Nico & Vinz,afrobeats,https://i.scdn.co/image/ab67616d00001e0278d1199978702b6e5168561f
873,Am I Wrong,Nico & Vinz,afrobeats,https://i.scdn.co/image/ab67616d00001e021482d203ffc221a312dad263
874,Am I Wrong,Nico & Vinz,afrobeats,https://i.scdn.co/image/ab67616d00001e0217a627c251cddf42f1b993ec
875,Ride or Die,Djinee,afrobeats,https://i.scdn.co/image/ab67616d00001e022315b2d5c87a7f7091747340
876,Mother's Tribute,African China,afrobeats,https://i.scdn.co/image/ab67616d00001e0222e8dde2eee9e77c7415b727
877,Mi Name,African China,afrobeats,https://i.scdn.co/image/ab67616d00001e02554eecc966ac48230e5f0d51
878,Campus,Eedris Abdulkareem,afrobeats,https://i.scdn.co/image/ab67616d00001e0248c0277609a40af45cae2821
879,Stay,Djinee,afrobeats,https://i.scdn.co/image/ab67616d00001e022315b2d5c87a7f7091747340
880,Skit,Lord Of Ajasa,afrobeats,https://i.scdn.co/image/ab67616d00001e02ba786ba2e95e0af6d8a16b48
881,Mama Laudaaa,Partynator,disco,https://i.scdn.co/image/ab67616d00001e02f6e41f49269aa142af074729
882,Schatzi schenk mir ein Foto - Radio Version,Alpenkölsch,disco,https://i.scdn.co/image/ab67616d00001e02926a9ee4cf35afc8d6cf7c65
883,Na Na Hey Hey Kiss Him Goodbye - Fußball Version,Schnitte,disco,https://i.scdn.co/image/ab67616d00001e02926a9ee4cf35afc8d6cf7c65
884,Jetzt ist der Teufel los - Bodensee Version,Tobee,disco,https://i.scdn.co/image/ab67616d00001e023cff8ce07aed98afe7d0f775
885,"Uschi, Otze, Erna (Wir feiern auch mit Werner)",Andy Luxx,disco,https://i.scdn.co/image/ab67616d00001e0237e3b53a41be564cf0726732
886,Sünderlein,Kärneväl,disco,https://i.scdn.co/image/ab67616d00001e02c07994c2d5cc1357922f800f
887,Ohne Wurst und ohne Speck,Schäfer Heinrich,disco,https://i.scdn.co/image/ab67616d00001e02eab9dadf118e59570f43deda
888,Auf Amrum steht ein Lamm rum - FloorEnce Club Mix,Schäfer Heinrich,disco,https://i.scdn.co/image/ab67616d00001e0248a64d3b3ac1f14ed9cc00de
889,Bobfahrerlied - Linkskurve - Rechtskurve - Ziel - Mix,Silvia Kaufmann,disco,https://i.scdn.co/image/ab67616d00001e02845b590d8fbe1f5cf9362152
890,"Theo, wir fahr'n nach Lodz",Lollies,disco,https://i.scdn.co/image/ab67616d00001e023efd2dd4256a62793dfeefd6
891,Arsch Im Schnee - Skihütten Mix,Lollies,disco,https://i.scdn.co/image/ab67616d00001e0224242c1f0d6eebf22232e148
892,Hände Hu,Alpenkölsch,disco,https://i.scdn.co/image/ab67616d00001e02926a9ee4cf35afc8d6cf7c65
893,Taxi in die Berge,Aleks Schmidt,disco,https://i.scdn.co/image/ab67616d00001e02d2f128c56d28a5c71519640f
894,Heute haun wir auf die Pauke - Radio Version,Schnitte,disco,https://i.scdn.co/image/ab67616d00001e02926a9ee4cf35afc8d6cf7c65
895,Wie geil ist das denn (New Version) - Radio Version,Zascha,disco,https://i.scdn.co/image/ab67616d00001e02926a9ee4cf35afc8d6cf7c65
896,Die Vögelein vom Titicacasee - DJ Mix Oktoberfest 2014,Mike Der Bademeister,disco,https://i.scdn.co/image/ab67616d00001e02b5eea6ffc220c8b03ef18fc9
897,Wein Weib und Gesang - Party-Version,Frank Noris,disco,https://i.scdn.co/image/ab67616d00001e02a2272dded00502049b4e9d9b
898,Cinderella Baby,DJ Cheasy,disco,https://i.scdn.co/image/ab67616d00001e0261036d6aef9edbadf199d8b9
899,Tammurriata,Etna,disco,https://i.scdn.co/image/ab67616d00001e023df5400f23e58ff8db81cfdc
900,Stop & Prost,Hausverbot,disco,https://i.scdn.co/image/ab67616d00001e02eab9dadf118e59570f43deda
901,Jetzt ist der Teufel los - Böhmenkirch Fan-Mix Jessiii,Tobee,disco,https://i.scdn.co/image/ab67616d00001e02ddb20c35970a774bedfd8b68
902,Besser widerlich als wieder nicht,Willi Wedel,disco,https://i.scdn.co/image/ab67616d00001e02d3f08a45c7b6a130e39310a1
903,Cowboy und Indianer (Komm hol das Lasso raus!) - Hit Version,Coolonia,disco,https://i.scdn.co/image/ab67616d00001e0271756d351f777f965de6ac6d
904,"Uschi, Otze, Erna (Wir feiern auch mit Werner)",Andy Luxx,disco,https://i.scdn.co/image/ab67616d00001e0263ddab4ba65ec7b3341279b7
905,Schnaps das war sein letztes Wort 2014,Matty Valentino,disco,https://i.scdn.co/image/ab67616d00001e02648b443522c271a945b1ad47
906,1000 Liter Bier,Chaos Team,disco,https://i.scdn.co/image/ab67616d00001e02594b3b6834f16896b6ea0e05
907,Pigalle (Die große Mausefalle),J. P. Love,disco,https://i.scdn.co/image/ab67616d00001e02dcd69e2700a9decce743eac1
908,Zascha's Schunkel-Hitmix,Zascha,disco,https://i.scdn.co/image/ab67616d00001e028878d4e12d2c58b7d223f7b1
909,Wir rocken diese Stadt,Remmi Demmi Boys,disco,https://i.scdn.co/image/ab67616d00001e02d3f08a45c7b6a130e39310a1
910,Supergeil,Armin Kah,disco,https://i.scdn.co/image/ab67616d00001e02b5eea6ffc220c8b03ef18fc9
911,Helikopter 117 (Mach' den Hub Hub Hub),DJ Malle,disco,https://i.scdn.co/image/ab67616d00001e025112477646eee98f4da164e9
912,Bierkönig Nächte sind lang,Chriss Tuxi,disco,https://i.scdn.co/image/ab67616d00001e02683f1c4ee3c94b2ddee6a964
913,"Hoch die Hände, Wochenende",Olli Olé,disco,https://i.scdn.co/image/ab67616d00001e024da128fa72825fbe18c02732
914,Zruck zu Dir (Hallo Klaus) - Radio Version,Die Frechen Engel,disco,https://i.scdn.co/image/ab67616d00001e023c48af21379be739e89cde12
915,Voll wie ne Eule,Olli Olé,disco,https://i.scdn.co/image/ab67616d00001e0247f226c2b67b8bd0eedf0891
916,"Sag Mir Quando, Sag Mir Wann",DJ Bellissimo,disco,https://i.scdn.co/image/ab67616d00001e02f8b5450b1b15664595aa3d7a
